id,client_id,product_category,product_company,subtype,amount,date,transaction_type
556603,599,28,Bowling Club Scooter,transfer,405,2020-12-20 16:51:15,Negative
444844,479,22,Bowling Club Scooter,Purchase,2786,2020-12-20 16:52:13,Negative
695064,749,5,Burger King,Purchase,334,2020-12-20 16:54:35,Negative
90200,97,6,Arrow,Purchase,87,2020-12-20 16:54:44,Negative
359051,387,15,ROSNEFT,Purchase,1944,2020-12-20 16:55:07,Negative
493456,531,28,Bowling Club Scooter,transfer,2185,2020-12-20 16:55:16,Negative
664844,715,28,Bowling Club Scooter,Replenishment,2235,2020-12-20 16:55:28,Positive
12735,14,6,Moscow subway,Purchase,81,2020-12-20 16:55:56,Negative
604122,650,6,Arrow,Purchase,79,2020-12-20 16:56:01,Negative
267980,290,6,Arrow,Purchase,63,2020-12-20 16:56:58,Negative
684289,737,6,Arrow,Purchase,53,2020-12-20 16:57:16,Negative
126566,136,6,Arrow,Purchase,69,2020-12-20 16:57:24,Negative
860808,927,9,Rospechat,Purchase,413,2020-12-20 16:58:10,Negative
108419,117,1,Delimobil,Purchase,1355,2020-12-20 16:58:20,Negative
700481,754,6,Moscow subway,Purchase,100,2020-12-20 16:59:13,Negative
536863,578,11,Cosmetic center,Purchase,2269,2020-12-20 16:59:56,Negative
573759,618,5,Burger King,Purchase,577,2020-12-20 17:00:11,Negative
119873,129,6,Arrow,Purchase,92,2020-12-20 17:02:02,Negative
795624,857,28,Bowling Club Scooter,transfer,2339,2020-12-20 17:02:40,Negative
400647,432,2,Auchan,Purchase,957,2020-12-20 17:04:48,Negative
195983,212,6,Arrow,Purchase,79,2020-12-20 17:05:11,Negative
188730,204,28,Bowling Club Scooter,transfer,1169,2020-12-20 17:05:33,Negative
574277,618,8,Karo Film,Purchase,335,2020-12-20 17:05:43,Negative
204017,221,1,Delimobil,Purchase,1425,2020-12-20 17:06:06,Negative
293477,317,6,Moscow subway,Purchase,62,2020-12-20 17:06:16,Negative
117046,126,6,Arrow,Purchase,93,2020-12-20 17:06:56,Negative
403494,435,6,Moscow subway,Purchase,64,2020-12-20 17:07:13,Negative
238950,258,11,Hairdresser DIMAX,Purchase,1875,2020-12-20 17:09:18,Negative
500263,539,5,KFC,Purchase,514,2020-12-20 17:09:20,Negative
120564,130,5,Tanuki,Purchase,375,2020-12-20 17:09:48,Negative
318969,344,28,Bowling Club Scooter,transfer,326,2020-12-20 17:10:12,Negative
108476,117,2,Yandex.Lavka,Purchase,4498,2020-12-20 17:10:38,Negative
864412,931,14,Miraj Restaurant,Purchase,591,2020-12-20 17:11:06,Negative
901155,971,7,Pharmacy 23+,Purchase,274,2020-12-20 17:12:01,Negative
701312,755,6,Moscow subway,Purchase,66,2020-12-20 17:12:37,Negative
756505,815,6,Moscow subway,Purchase,76,2020-12-20 17:12:53,Negative
377341,407,6,Arrow,Purchase,84,2020-12-20 17:13:35,Negative
555989,599,6,Moscow subway,Purchase,82,2020-12-20 17:13:35,Negative
486630,524,15,Gas station GAZPROM,Purchase,1446,2020-12-20 17:14:35,Negative
59414,64,10,Theater Magic Lantern,Purchase,319,2020-12-20 17:14:40,Negative
364613,393,11,Rive Gauche,Purchase,1669,2020-12-20 17:15:00,Negative
591137,636,5,PizzaHut,Purchase,294,2020-12-20 17:15:12,Negative
762724,821,28,Bowling Club Scooter,transfer,861,2020-12-20 17:15:13,Negative
593393,638,14,Miraj Restaurant,Purchase,2548,2020-12-20 17:15:46,Negative
543360,585,16,Bowling Club Scooter,Purchase,795,2020-12-20 17:16:13,Negative
269070,291,10,Great Moscow Circus,Purchase,584,2020-12-20 17:16:25,Negative
624185,671,10,Bowling Club Scooter,Purchase,755,2020-12-20 17:16:53,Negative
779863,840,28,Bowling Club Scooter,Replenishment,2675,2020-12-20 17:17:12,Positive
117993,127,6,Moscow subway,Purchase,52,2020-12-20 17:17:27,Negative
249370,270,5,Yakitoria,Purchase,266,2020-12-20 17:18:12,Negative
448654,483,28,Bowling Club Scooter,transfer,2768,2020-12-20 17:18:28,Negative
23817,26,6,Arrow,Purchase,56,2020-12-20 17:20:31,Negative
533353,575,3,Kiwi Taxi,Purchase,993,2020-12-20 17:20:53,Negative
466340,503,6,Arrow,Purchase,87,2020-12-20 17:21:05,Negative
769053,828,16,Bowling Club Scooter,Purchase,1205,2020-12-20 17:21:33,Negative
662819,713,8,Okko,Purchase,475,2020-12-20 17:22:11,Negative
644729,693,28,Bowling Club Scooter,transfer,1810,2020-12-20 17:24:00,Negative
497336,536,2,Auchan,Purchase,836,2020-12-20 17:24:05,Negative
378592,408,7,Pharmacy 23+,Purchase,537,2020-12-20 17:24:07,Negative
202009,218,28,Bowling Club Scooter,Replenishment,1925,2020-12-20 17:24:56,Positive
511512,551,6,Arrow,Purchase,59,2020-12-20 17:25:14,Negative
80345,86,28,Bowling Club Scooter,Replenishment,2600,2020-12-20 17:25:37,Positive
913527,984,11,BritVa Barbershop,Purchase,1305,2020-12-20 17:27:20,Negative
615373,662,6,Arrow,Purchase,93,2020-12-20 17:28:10,Negative
109988,118,7,Pharmacy VITA Express,Purchase,150,2020-12-20 17:28:17,Negative
71159,77,6,Arrow,Purchase,82,2020-12-20 17:28:18,Negative
649503,699,5,Yakitoria,Purchase,198,2020-12-20 17:28:27,Negative
196330,212,18,Bowling Club Scooter,Purchase,1203,2020-12-20 17:29:06,Negative
83599,90,6,Arrow,Purchase,95,2020-12-20 17:29:07,Negative
878082,946,6,Moscow subway,Purchase,70,2020-12-20 17:29:42,Negative
547081,589,14,Skala Cafe,Purchase,1935,2020-12-20 17:31:13,Negative
165982,179,14,Skala Cafe,Purchase,794,2020-12-20 17:31:35,Negative
762005,821,5,Burger King,Purchase,360,2020-12-20 17:31:58,Negative
51183,55,11,Rive Gauche,Purchase,2359,2020-12-20 17:32:21,Negative
220492,238,6,Arrow,Purchase,89,2020-12-20 17:33:08,Negative
258251,279,28,Bowling Club Scooter,transfer,1038,2020-12-20 17:33:08,Negative
811708,874,10,Great Moscow Circus,Purchase,534,2020-12-20 17:34:29,Negative
617044,664,5,PizzaHut,Purchase,533,2020-12-20 17:34:39,Negative
906131,976,28,Bowling Club Scooter,Replenishment,2673,2020-12-20 17:36:13,Positive
849179,915,3,GETT,Purchase,302,2020-12-20 17:36:18,Negative
430815,464,8,Okko,Purchase,485,2020-12-20 17:36:36,Negative
187109,203,5,McDonald's,Purchase,520,2020-12-20 17:37:50,Negative
344917,372,14,Skala Cafe,Purchase,1356,2020-12-20 17:38:12,Negative
136656,147,14,Skala Cafe,Purchase,2654,2020-12-20 17:38:21,Negative
692148,746,5,Yakitoria,Purchase,416,2020-12-20 17:38:27,Negative
817857,881,6,Moscow subway,Purchase,81,2020-12-20 17:38:28,Negative
297187,321,6,Moscow subway,Purchase,94,2020-12-20 17:38:53,Negative
750060,808,6,Arrow,Purchase,54,2020-12-20 17:39:09,Negative
522017,562,8,Kinohod,Purchase,304,2020-12-20 17:40:15,Negative
598725,644,6,Arrow,Purchase,72,2020-12-20 17:40:20,Negative
723228,779,1,Lifcar,Purchase,1355,2020-12-20 17:40:29,Negative
815342,878,6,Moscow subway,Purchase,100,2020-12-20 17:40:40,Negative
282869,306,6,Arrow,Purchase,66,2020-12-20 17:41:07,Negative
149377,161,8,Kinohod,Purchase,472,2020-12-20 17:43:47,Negative
103290,111,6,Arrow,Purchase,71,2020-12-20 17:44:34,Negative
63174,68,8,Okko,Purchase,304,2020-12-20 17:44:46,Negative
393534,424,6,Arrow,Purchase,95,2020-12-20 17:45:51,Negative
59546,64,28,Bowling Club Scooter,Replenishment,1988,2020-12-20 17:46:00,Positive
462649,499,6,Moscow subway,Purchase,88,2020-12-20 17:46:15,Negative
135332,146,5,Dodo Pizza,Purchase,209,2020-12-20 17:46:20,Negative
751923,810,6,Moscow subway,Purchase,84,2020-12-20 17:47:19,Negative
359084,387,21,Bowling Club Scooter,Purchase,666,2020-12-20 17:47:26,Negative
271164,293,28,Bowling Club Scooter,Replenishment,1906,2020-12-20 17:49:57,Positive
22269,24,28,Bowling Club Scooter,Replenishment,2415,2020-12-20 17:50:28,Positive
196472,213,1,Carousel,Purchase,1159,2020-12-20 17:50:28,Negative
112564,121,6,Arrow,Purchase,87,2020-12-20 17:51:22,Negative
342967,370,28,Bowling Club Scooter,transfer,1469,2020-12-20 17:51:27,Negative
461641,498,5,Yakitoria,Purchase,271,2020-12-20 17:51:39,Negative
599353,645,5,Dodo Pizza,Purchase,372,2020-12-20 17:52:07,Negative
452427,487,28,Bowling Club Scooter,transfer,2763,2020-12-20 17:53:23,Negative
380414,410,6,Arrow,Purchase,79,2020-12-20 17:55:05,Negative
817494,880,28,Bowling Club Scooter,transfer,546,2020-12-20 17:55:28,Negative
147616,159,10,Great Moscow Circus,Purchase,547,2020-12-20 17:56:26,Negative
417403,450,6,Arrow,Purchase,72,2020-12-20 17:57:45,Negative
416983,450,2,Platypus Online,Purchase,1553,2020-12-20 17:58:53,Negative
483396,521,6,Arrow,Purchase,93,2020-12-20 17:59:21,Negative
897022,967,5,Burger King,Purchase,363,2020-12-20 17:59:26,Negative
106681,115,2,Billa,Purchase,654,2020-12-20 17:59:50,Negative
700261,754,6,Arrow,Purchase,57,2020-12-20 17:59:56,Negative
897527,967,14,Skala Cafe,Purchase,1868,2020-12-20 18:00:02,Negative
760844,819,28,Bowling Club Scooter,Replenishment,1743,2020-12-20 18:00:14,Positive
289351,313,6,Arrow,Purchase,67,2020-12-20 18:02:28,Negative
36105,39,14,Solo Burger Bar,Purchase,1408,2020-12-20 18:03:11,Negative
254364,275,6,Arrow,Purchase,100,2020-12-20 18:03:22,Negative
97162,105,3,YandexGO,Purchase,259,2020-12-20 18:03:48,Negative
249400,270,5,McDonald's,Purchase,594,2020-12-20 18:04:34,Negative
243895,264,6,Arrow,Purchase,63,2020-12-20 18:06:02,Negative
462460,499,2,Yandex.Lavka,Purchase,2159,2020-12-20 18:08:11,Negative
656086,706,8,Cinema Pobeda,Purchase,331,2020-12-20 18:08:16,Negative
176912,192,3,UBER,Purchase,728,2020-12-20 18:08:44,Negative
692703,746,8,Kinohod,Purchase,436,2020-12-20 18:08:56,Negative
618950,666,5,KFC,Purchase,192,2020-12-20 18:09:22,Negative
674364,726,6,Arrow,Purchase,54,2020-12-20 18:10:04,Negative
560487,603,28,Bowling Club Scooter,Replenishment,1926,2020-12-20 18:10:59,Positive
780429,841,6,Moscow subway,Purchase,85,2020-12-20 18:12:43,Negative
710132,765,1,Lifcar,Purchase,604,2020-12-20 18:12:46,Negative
217399,235,5,Dodo Pizza,Purchase,282,2020-12-20 18:13:15,Negative
118883,128,6,Arrow,Purchase,68,2020-12-20 18:14:48,Negative
83982,91,3,Citymobil,Purchase,389,2020-12-20 18:15:09,Negative
336660,364,6,Arrow,Purchase,60,2020-12-20 18:15:15,Negative
571971,616,6,Moscow subway,Purchase,89,2020-12-20 18:15:49,Negative
871436,939,6,Moscow subway,Purchase,56,2020-12-20 18:16:19,Negative
718442,773,15,ROSNEFT,Purchase,1868,2020-12-20 18:16:53,Negative
234932,254,6,Arrow,Purchase,55,2020-12-20 18:17:04,Negative
660349,711,5,Burger King,Purchase,392,2020-12-20 18:18:50,Negative
175871,190,28,Bowling Club Scooter,transfer,799,2020-12-20 18:20:23,Negative
552172,595,6,Arrow,Purchase,51,2020-12-20 18:20:30,Negative
210508,227,21,Bowling Club Scooter,Purchase,1124,2020-12-20 18:20:44,Negative
12853,14,14,IL patio,Purchase,786,2020-12-20 18:20:59,Negative
683978,737,2,SberMarket,Purchase,4196,2020-12-20 18:22:38,Negative
209483,226,15,ROSNEFT,Purchase,1441,2020-12-20 18:23:14,Negative
315625,341,6,Moscow subway,Purchase,72,2020-12-20 18:23:15,Negative
833409,897,19,Bowling Club Scooter,Purchase,832,2020-12-20 18:23:19,Negative
699351,753,6,Arrow,Purchase,93,2020-12-20 18:23:39,Negative
925528,997,6,Arrow,Purchase,54,2020-12-20 18:23:42,Negative
26232,29,5,McDonald's,Purchase,389,2020-12-20 18:24:29,Negative
283016,306,8,Cinema Pobeda,Purchase,318,2020-12-20 18:24:48,Negative
928191,1000,2,Auchan,Purchase,3161,2020-12-20 18:24:53,Negative
716213,771,6,Moscow subway,Purchase,100,2020-12-20 18:25:52,Negative
581467,626,2,Yandex.Lavka,Purchase,3620,2020-12-20 18:26:14,Negative
263494,285,6,Arrow,Purchase,82,2020-12-20 18:26:26,Negative
531493,573,1,YouDrive,Purchase,303,2020-12-20 18:26:47,Negative
269875,292,6,Moscow subway,Purchase,78,2020-12-20 18:28:34,Negative
315565,341,5,McDonald's,Purchase,206,2020-12-20 18:28:50,Negative
142628,154,6,Arrow,Purchase,71,2020-12-20 18:29:28,Negative
855138,921,6,Arrow,Purchase,52,2020-12-20 18:29:51,Negative
873571,941,6,Arrow,Purchase,70,2020-12-20 18:29:51,Negative
632095,680,5,KFC,Purchase,214,2020-12-20 18:30:29,Negative
514670,554,20,Bowling Club Scooter,Purchase,2966,2020-12-20 18:30:45,Negative
201030,217,28,Bowling Club Scooter,Replenishment,551,2020-12-20 18:30:50,Positive
746194,804,5,McDonald's,Purchase,169,2020-12-20 18:31:04,Negative
507690,547,6,Moscow subway,Purchase,100,2020-12-20 18:31:19,Negative
505161,544,6,Arrow,Purchase,57,2020-12-20 18:31:31,Negative
575486,619,9,Rospechat,Purchase,485,2020-12-20 18:31:42,Negative
863558,930,7,Pharmacy 23+,Purchase,595,2020-12-20 18:32:37,Negative
766175,825,16,Bowling Club Scooter,Purchase,698,2020-12-20 18:32:38,Negative
22773,25,6,Arrow,Purchase,56,2020-12-20 18:34:02,Negative
106149,114,6,Moscow subway,Purchase,56,2020-12-20 18:35:22,Negative
167020,180,28,Bowling Club Scooter,Replenishment,1070,2020-12-20 18:35:33,Positive
105335,113,11,Hairdresser DIMAX,Purchase,1968,2020-12-20 18:36:11,Negative
52509,57,2,SberMarket,Purchase,4167,2020-12-20 18:37:22,Negative
405492,437,6,Arrow,Purchase,68,2020-12-20 18:38:30,Negative
262002,283,15,Gas station GAZPROMNEFT,Purchase,1387,2020-12-20 18:39:52,Negative
323642,350,6,Arrow,Purchase,54,2020-12-20 18:40:25,Negative
209545,226,18,Bowling Club Scooter,Purchase,733,2020-12-20 18:40:54,Negative
51675,56,5,Burger King,Purchase,550,2020-12-20 18:42:25,Negative
304110,328,28,Bowling Club Scooter,Replenishment,625,2020-12-20 18:43:12,Positive
854009,920,5,McDonald's,Purchase,226,2020-12-20 18:43:13,Negative
333873,361,6,Arrow,Purchase,51,2020-12-20 18:43:31,Negative
425661,459,6,Arrow,Purchase,67,2020-12-20 18:43:38,Negative
182998,198,13,Lamoda,Purchase,2390,2020-12-20 18:44:12,Negative
811467,874,6,Moscow subway,Purchase,69,2020-12-20 18:44:18,Negative
582055,626,10,Great Moscow Circus,Purchase,439,2020-12-20 18:44:26,Negative
578058,622,6,Moscow subway,Purchase,67,2020-12-20 18:44:30,Negative
471768,509,2,Yandex.Lavka,Purchase,4439,2020-12-20 18:44:42,Negative
136318,147,6,Moscow subway,Purchase,73,2020-12-20 18:45:37,Negative
113669,122,11,Cosmetic center,Purchase,619,2020-12-20 18:46:00,Negative
817733,881,5,Tanuki,Purchase,327,2020-12-20 18:46:31,Negative
89389,96,13,WILDBERRIES,Purchase,1845,2020-12-20 18:47:10,Negative
792892,854,17,Bowling Club Scooter,Purchase,22333,2020-12-20 18:48:18,Negative
613234,660,1,Carousel,Purchase,986,2020-12-20 18:49:31,Negative
299093,323,6,Moscow subway,Purchase,73,2020-12-20 18:49:55,Negative
89945,97,6,Arrow,Purchase,64,2020-12-20 18:51:09,Negative
145194,157,2,Yandex.Lavka,Purchase,3848,2020-12-20 18:51:14,Negative
491819,530,6,Moscow subway,Purchase,77,2020-12-20 18:52:52,Negative
127952,138,1,Lifcar,Purchase,1453,2020-12-20 18:52:54,Negative
590759,635,19,Bowling Club Scooter,Purchase,1487,2020-12-20 18:53:29,Negative
137679,148,28,Bowling Club Scooter,transfer,1163,2020-12-20 18:53:54,Negative
422308,455,16,Bowling Club Scooter,Purchase,937,2020-12-20 18:54:29,Negative
205599,222,7,Pharmacy VITA Express,Purchase,377,2020-12-20 18:54:45,Negative
530073,571,11,BritVa Barbershop,Purchase,1259,2020-12-20 18:56:38,Negative
322150,348,6,Arrow,Purchase,74,2020-12-20 18:56:44,Negative
34028,37,6,Arrow,Purchase,88,2020-12-20 18:57:07,Negative
369570,399,2,Crossroads,Purchase,1430,2020-12-20 18:57:31,Negative
62858,68,6,Moscow subway,Purchase,70,2020-12-20 18:57:41,Negative
457630,493,13,Zara,Purchase,3907,2020-12-20 18:58:05,Negative
671517,723,6,Arrow,Purchase,80,2020-12-20 18:58:26,Negative
565655,609,6,Arrow,Purchase,71,2020-12-20 18:58:43,Negative
505342,544,10,Coral pool,Purchase,750,2020-12-20 18:58:44,Negative
92301,99,7,Pharmacy 23+,Purchase,223,2020-12-20 18:59:06,Negative
386885,417,6,Moscow subway,Purchase,89,2020-12-20 18:59:37,Negative
894250,964,5,McDonald's,Purchase,209,2020-12-20 18:59:41,Negative
819251,882,20,Bowling Club Scooter,Purchase,1811,2020-12-20 19:00:45,Negative
457471,493,6,Arrow,Purchase,99,2020-12-20 19:00:50,Negative
637911,686,7,Pharmacy 23+,Purchase,464,2020-12-20 19:01:18,Negative
410374,443,5,Yakitoria,Purchase,283,2020-12-20 19:02:13,Negative
376051,406,3,UBER,Purchase,691,2020-12-20 19:02:21,Negative
808883,871,7,Planet Health,Purchase,289,2020-12-20 19:02:31,Negative
609684,656,5,KFC,Purchase,516,2020-12-20 19:03:51,Negative
85278,92,6,Arrow,Purchase,63,2020-12-20 19:04:25,Negative
259548,281,5,Burger King,Purchase,549,2020-12-20 19:04:59,Negative
76002,82,6,Moscow subway,Purchase,71,2020-12-20 19:05:04,Negative
366145,395,6,Arrow,Purchase,78,2020-12-20 19:05:24,Negative
163782,177,6,Arrow,Purchase,63,2020-12-20 19:05:29,Negative
865267,932,9,CENTURY OF DEVELOPMENT,Purchase,216,2020-12-20 19:05:31,Negative
609315,655,13,Lamoda,Purchase,1156,2020-12-20 19:06:10,Negative
390267,421,3,Citymobil,Purchase,307,2020-12-20 19:07:33,Negative
832581,896,28,Bowling Club Scooter,transfer,51,2020-12-20 19:09:14,Negative
539090,581,5,Burger King,Purchase,368,2020-12-20 19:10:30,Negative
664389,715,6,Arrow,Purchase,74,2020-12-20 19:11:28,Negative
379114,409,5,Dodo Pizza,Purchase,497,2020-12-20 19:11:31,Negative
630639,678,6,Arrow,Purchase,65,2020-12-20 19:11:37,Negative
445805,480,28,Bowling Club Scooter,Replenishment,903,2020-12-20 19:12:35,Positive
348891,377,2,Crossroads,Purchase,4974,2020-12-20 19:12:39,Negative
621152,668,7,Pharmacy VITA Express,Purchase,537,2020-12-20 19:13:13,Negative
221119,239,2,SberMarket,Purchase,1827,2020-12-20 19:14:07,Negative
153133,165,19,Bowling Club Scooter,Purchase,1613,2020-12-20 19:15:08,Negative
344876,372,7,Planet Health,Purchase,203,2020-12-20 19:15:11,Negative
432882,466,28,Bowling Club Scooter,transfer,768,2020-12-20 19:15:41,Negative
406301,438,6,Moscow subway,Purchase,92,2020-12-20 19:16:24,Negative
862734,929,28,Bowling Club Scooter,Replenishment,274,2020-12-20 19:16:26,Positive
311816,337,6,Arrow,Purchase,78,2020-12-20 19:17:34,Negative
243265,263,6,Arrow,Purchase,79,2020-12-20 19:18:30,Negative
658569,709,6,Moscow subway,Purchase,61,2020-12-20 19:18:34,Negative
797434,859,16,Bowling Club Scooter,Purchase,1366,2020-12-20 19:18:53,Negative
196349,212,28,Bowling Club Scooter,Replenishment,1386,2020-12-20 19:19:23,Positive
598076,643,8,Kinohod,Purchase,338,2020-12-20 19:19:29,Negative
57569,62,15,Gas station GAZPROM,Purchase,1371,2020-12-20 19:19:48,Negative
353050,381,6,Arrow,Purchase,89,2020-12-20 19:20:16,Negative
880225,948,16,Bowling Club Scooter,Purchase,1184,2020-12-20 19:20:36,Negative
712337,767,6,Arrow,Purchase,84,2020-12-20 19:20:59,Negative
365531,394,9,White Rabbit,Purchase,423,2020-12-20 19:21:16,Negative
382580,412,11,Cosmetic center,Purchase,785,2020-12-20 19:21:54,Negative
587399,632,6,Moscow subway,Purchase,91,2020-12-20 19:22:29,Negative
41685,45,6,Arrow,Purchase,61,2020-12-20 19:22:58,Negative
205001,222,2,Yandex.Lavka,Purchase,1571,2020-12-20 19:23:24,Negative
289896,313,20,Bowling Club Scooter,Purchase,2697,2020-12-20 19:23:30,Negative
849111,914,28,Bowling Club Scooter,Replenishment,1119,2020-12-20 19:24:19,Positive
547476,590,6,Arrow,Purchase,70,2020-12-20 19:24:29,Negative
562675,606,5,PizzaHut,Purchase,508,2020-12-20 19:25:30,Negative
714623,769,13,H&M,Purchase,8677,2020-12-20 19:25:58,Negative
162037,175,6,Arrow,Purchase,53,2020-12-20 19:26:06,Negative
392441,423,6,Arrow,Purchase,75,2020-12-20 19:26:07,Negative
49417,53,15,Gas station GAZPROM,Purchase,1943,2020-12-20 19:28:00,Negative
850820,916,14,Own company,Purchase,1393,2020-12-20 19:28:29,Negative
328651,355,28,Bowling Club Scooter,Replenishment,439,2020-12-20 19:28:31,Positive
805028,867,14,Solo Burger Bar,Purchase,2309,2020-12-20 19:28:44,Negative
169434,183,13,Marks&Spencer,Purchase,4931,2020-12-20 19:29:38,Negative
72694,78,28,Bowling Club Scooter,Replenishment,905,2020-12-20 19:29:39,Positive
753497,812,5,Tanuki,Purchase,306,2020-12-20 19:30:40,Negative
425075,458,28,Bowling Club Scooter,transfer,53,2020-12-20 19:31:16,Negative
44337,48,6,Arrow,Purchase,89,2020-12-20 19:32:34,Negative
437130,471,6,Arrow,Purchase,72,2020-12-20 19:33:11,Negative
290826,314,10,Theater Magic Lantern,Purchase,285,2020-12-20 19:33:58,Negative
388378,418,28,Bowling Club Scooter,transfer,525,2020-12-20 19:34:54,Negative
416376,449,6,Moscow subway,Purchase,85,2020-12-20 19:35:37,Negative
805691,868,6,Arrow,Purchase,58,2020-12-20 19:36:01,Negative
163430,176,16,Bowling Club Scooter,Purchase,1345,2020-12-20 19:36:04,Negative
506640,546,2,Platypus Online,Purchase,2683,2020-12-20 19:36:39,Negative
594438,639,15,Gas station GAZPROM,Purchase,1170,2020-12-20 19:38:15,Negative
527554,568,28,Bowling Club Scooter,transfer,96,2020-12-20 19:40:53,Negative
122541,132,6,Arrow,Purchase,82,2020-12-20 19:40:56,Negative
700078,754,5,McDonald's,Purchase,588,2020-12-20 19:40:58,Negative
87819,95,5,PizzaHut,Purchase,437,2020-12-20 19:41:05,Negative
